Subject,Activity,AccMeanX,AccMeanY,AccMeanZ,AccStdX,AccStdY,AccStdZ,AccEnergyX,AccEnergyY,AccEnergyZ,GravAccMeanX,GravAccMeanY,GravAccMeanZ,GravAccStdX,GravAccStdY,GravAccStdZ,GravAccEnergyX,GravAccEnergyY,GravAccEnergyZ,AccJerkMeanX,AccJerkMeanY,AccJerkMeanZ,AccJerkStdX,AccJerkStdY,AccJerkStdZ,AccJerkEnergyX,AccJerkEnergyY,AccJerkEnergyZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroStdX,GyroStdY,GyroStdZ,GyroEnergyX,GyroEnergyY,GyroEnergyZ,GyroJerkMeanX,GyroJerkMeanY,GyroJerkMeanZ,GyroJerkStdX,GyroJerkStdY,GyroJerkStdZ
23,Sitting,0.276787,-0.015417588,-0.1043731,-0.9972352,-0.99714035,-0.99297521,-0.99998468,-0.99998216,-0.9998614,0.88518177,0.2171495,0.25667095,-0.99920176,-0.99792346,-0.997833,0.69846322,-0.89325817,-0.87535458,0.077007041,0.0091683969,0.0019102114,-0.99462926,-0.99258302,-0.99372,-0.99994899,-0.99990117,-0.99988769,-0.024691412,-0.056991399,0.077317593,-0.99763097,-0.99423314,-0.99725126,-0.99998816,-0.99991716,-0.99995392,-0.098436352,-0.041117198,-0.053713272,-0.99609984,-0.99660767,-0.99512327
20,Sitting,0.27674841,-0.010856155,-0.08339035,-0.99133461,-0.96834539,-0.93257532,-0.9999256,-0.99961717,-0.99613783,0.92152216,0.23919637,0.016412491,-0.9948541,-0.97329123,-0.98516807,0.79045443,-0.87226205,-0.99976046,0.075565194,0.002774693,0.022146262,-0.98216616,-0.97900476,-0.94663332,-0.99972045,-0.99957885,-0.99780714,-0.019000651,-0.031633055,0.18467658,-0.9538504,-0.92656474,-0.95282234,-0.99890476,-0.9968526,-0.99505318,-0.093879874,-0.032727234,-0.085012993,-0.92337581,-0.93266455,-0.98178464
4,Standing,0.28148819,-0.029252444,-0.12181828,-0.98997666,-0.88987243,-0.92844258,-0.99990416,-0.99701244,-0.9964748,0.96109048,-0.060448239,0.16028191,-0.99350765,-0.97896587,-0.94853782,0.89337478,-0.99650711,-0.95257555,0.072911463,-0.019337291,-0.016328991,-0.97900405,-0.88700015,-0.9802664,-0.99963795,-0.99258356,-0.99951602,0.0054914952,-0.10580808,0.12725899,-0.91049896,-0.96363562,-0.89617904,-0.9955039,-0.9990876,-0.99398467,-0.089709279,-0.050784654,-0.084852464,-0.96313576,-0.98538172,-0.9480109
16,UpStairs,0.25424296,-0.014432997,-0.099862429,-0.40858139,-0.10368856,-0.05172466,-0.82366706,-0.84421978,-0.59618554,0.84644938,0.17241497,-0.35728917,-0.9604406,-0.90946683,-0.94886842,0.60315998,-0.92943066,-0.73941178,0.26622704,-0.084171445,0.039311952,-0.56345354,-0.36202443,-0.55290778,-0.90244224,-0.79227623,-0.89492185,-0.05769635,-0.15695324,0.11356418,-0.58934118,-0.49557078,-0.33741707,-0.92221158,-0.87274154,-0.79582261,-0.17864822,-0.052088533,-0.18163705,-0.7077491,-0.77898471,-0.70187459
11,DownStairs,0.13091181,-0.051390537,-0.18498426,0.14017092,0.13892264,-0.47569674,-0.34529674,-0.74756802,-0.86450238,0.96137773,-0.19178107,0.090083636,-0.97921535,-0.96317139,-0.86856496,0.89415023,-0.94170018,-0.98512262,-0.099875551,0.34808729,0.14633694,-0.051688952,-0.12514487,-0.57456404,-0.54769269,-0.61222433,-0.90452211,-0.56058014,0.26669629,-0.042894009,-0.088756438,-0.44472206,-0.24494895,-0.43969974,-0.82736124,-0.72922288,0.098571448,-0.023050492,-0.30703428,-0.50382026,-0.68940657,-0.42879744
3,Standing,0.27185147,-0.01783494,-0.12293669,-0.96809837,-0.91130281,-0.9474451,-0.99935039,-0.99816626,-0.99772822,0.9366963,-0.30766191,-0.061867015,-0.99808619,-0.99227506,-0.95668725,0.82958224,-0.83822316,-0.99090848,0.060877602,-0.025033633,0.019772424,-0.95899397,-0.9454677,-0.97342026,-0.99888552,-0.99799708,-0.99925832,-0.066609467,-0.056834509,0.11604311,-0.83640663,-0.91661714,-0.82827671,-0.98660127,-0.99632283,-0.98543628,-0.079525246,-0.082818073,-0.036723599,-0.93842466,-0.97139019,-0.94905775
5,DownStairs,0.25913966,-0.017753991,-0.15509826,0.33216555,0.20772175,-0.3122834,-0.11305541,-0.7188061,-0.78168493,0.93823069,-0.11485166,0.048323675,-0.95285351,-0.92303769,-0.93667805,0.8336631,-0.98152487,-0.99621481,0.30179561,0.0055911443,-0.17032394,0.18443648,0.13689912,-0.49641287,-0.29641176,-0.34900898,-0.86759278,-0.0080886086,-0.17309413,0.056781801,-0.26521856,-0.43099357,-0.24852251,-0.75358918,-0.83807657,-0.73781043,0.20606799,0.057816413,0.034204545,-0.30903044,-0.49960296,-0.042151976
6,Laying,0.27959853,-0.018943819,-0.082789858,-0.98138644,-0.96430865,-0.95113222,-0.99974704,-0.99961531,-0.99729959,-0.48850115,0.98426738,0.087569317,-0.98416696,-0.99672605,-0.97995917,-0.99981402,0.93818652,-0.98670138,0.069729169,0.025470053,0.0151355,-0.98234224,-0.95329381,-0.95961445,-0.99972463,-0.99846828,-0.99859898,-0.050515723,-0.043963789,0.043181094,-0.96755312,-0.95293354,-0.97962808,-0.99913119,-0.99863377,-0.99900705,-0.081511785,-0.03168532,-0.06150835,-0.95292161,-0.96837251,-0.98046849
21,Sitting,0.27516244,-0.012068568,-0.1046351,-0.99586705,-0.98908336,-0.98874554,-0.99997301,-0.99988915,-0.9997691,0.97543602,-0.039018467,-0.065330176,-0.99873589,-0.99310645,-0.99127101,0.93139683,-0.9991519,-0.99004131,0.074866975,0.020176295,0.00019537383,-0.98816482,-0.98672821,-0.99055007,-0.99984967,-0.99978441,-0.99981626,-0.027366084,-0.070106619,0.084313299,-0.99616717,-0.98855511,-0.99221942,-0.9999871,-0.99990327,-0.99993855,-0.09745286,-0.041745099,-0.05013687,-0.99433949,-0.99166592,-0.99159728
13,Laying,0.27500213,-0.017413307,-0.1075319,-0.99549494,-0.99212713,-0.98213074,-0.99996964,-0.99995787,-0.99960806,-0.13993734,0.92717191,0.22586962,-0.99473046,-0.99653344,-0.99086584,-0.89707447,0.72366994,-0.90406029,0.079338525,0.018127619,-0.0017160931,-0.99323245,-0.99205366,-0.98759067,-0.999931,-0.99989188,-0.99974063,-0.034643133,-0.078120384,0.079644344,-0.99310285,-0.99386648,-0.99745493,-0.99993569,-0.99996337,-0.99996935,-0.097479907,-0.03613665,-0.054360362,-0.997476,-0.99503651,-0.99628565
21,Laying,0.28613834,-0.015190347,-0.11248075,-0.95902115,-0.95881814,-0.95873786,-0.99897442,-0.9995132,-0.99864221,-0.14267213,0.60471608,0.78118801,-0.97280727,-0.9913535,-0.97927603,-0.89871687,-0.25174016,0.18961259,0.079382178,0.018074936,-0.0039799705,-0.98879117,-0.96847227,-0.98580426,-0.99986107,-0.99920329,-0.99969079,-0.028513336,-0.069006287,0.085086786,-0.97652096,-0.94429556,-0.99372063,-0.99970858,-0.9983299,-0.99995542,-0.10827515,-0.034154479,-0.056937697,-0.98175682,-0.98479306,-0.99540808
8,Standing,0.34659901,0.036388848,0.0041743148,-0.96847203,-0.77910624,-0.8567515,-0.99841125,-0.98473735,-0.97036577,0.89554658,-0.14152659,-0.33516936,-0.91693303,-0.79232997,-0.77211676,0.72476472,-0.9676246,-0.7680063,0.055033328,-0.097631008,-0.024761509,-0.99503767,-0.97809051,-0.98453916,-0.99995246,-0.99951473,-0.99965282,0.0071435925,0.28269851,-0.07571852,-0.96220745,-0.94251037,-0.94974662,-0.99850863,-0.97631356,-0.98850269,-0.074501224,-0.078570215,-0.024346654,-0.98159975,-0.99224692,-0.99518427
1,Walking,0.22247974,-0.0062025184,-0.079425955,-0.35657301,0.24885114,-0.32057072,-0.79105441,-0.69927662,-0.78871645,0.92811872,-0.31810399,-0.1149785,-0.98786793,-0.97320338,-0.94589921,0.80741829,-0.82630024,-0.97110496,0.11918448,0.34705079,-0.034008353,-0.2079341,0.15509734,-0.51425684,-0.68363186,-0.32783471,-0.87659078,-0.040190761,-0.10873117,0.085321857,-0.44011537,-0.069983479,-0.39929736,-0.85673945,-0.57322614,-0.83218105,0.081756228,-0.045307451,0.052834862,-0.11094973,-0.29733217,-0.48298815
16,Laying,0.26129094,-0.0094417311,-0.1043404,-0.94767677,-0.90404513,-0.94381632,-0.9983611,-0.99777841,-0.99779653,-0.27937681,-0.4535282,0.91200237,-0.96494443,-0.98208452,-0.98897138,-0.96490615,-0.63418462,0.62473808,0.068718103,0.022923125,0.0061775745,-0.97335105,-0.9245286,-0.96431017,-0.99946567,-0.99645054,-0.99884468,-0.022287817,-0.063732929,0.090404172,-0.96435188,-0.93507904,-0.97534542,-0.99934256,-0.99774649,-0.99961296,-0.093058948,-0.034783779,-0.057300461,-0.96810317,-0.97126966,-0.96894015
9,DownStairs,0.34072802,-0.0057923532,-0.067526305,0.26552462,-0.15110758,0.11482984,-0.19855826,-0.85987387,-0.44242373,0.94688626,-0.013715964,-0.17889214,-0.97482947,-0.94690354,-0.91282596,0.85612478,-0.99976904,-0.93232982,0.12188193,0.13237792,0.12956369,0.077934456,-0.19505515,-0.28644879,-0.41672192,-0.67135107,-0.73862054,-0.032195913,-0.0069087901,0.02855722,-0.4487699,-0.30791822,-0.23853112,-0.86120337,-0.76253785,-0.72989219,0.16980648,-0.1344402,-0.23769499,-0.56836559,-0.42442987,-0.36639165
29,Sitting,0.27707224,-0.012360026,-0.099183453,-0.99806659,-0.98340293,-0.99008691,-0.99999029,-0.99984283,-0.99969812,0.92978524,0.092305481,0.22997536,-0.9988668,-0.98393846,-0.98025176,0.8117084,-0.97647747,-0.90043617,0.070877357,0.011744112,0.0026870643,-0.99519444,-0.99028716,-0.98831378,-0.99995563,-0.99985954,-0.99975989,-0.026792179,-0.1040328,0.13374944,-0.99686091,-0.98954048,-0.97728175,-0.99999008,-0.99976788,-0.99880196,-0.09976907,-0.032404853,-0.071566236,-0.99497622,-0.99700209,-0.99789667
28,UpStairs,0.18146971,-0.02681934,-0.11596966,-0.24163317,-0.060862934,-0.22681967,-0.70931252,-0.82899613,-0.72944617,0.82045921,-0.32903873,-0.31653308,-0.98635421,-0.94646318,-0.89817972,0.54064449,-0.81326315,-0.7942852,0.16673927,0.11033797,0.22301876,-0.22430724,-0.1519502,-0.48351508,-0.69644553,-0.63566848,-0.86089149,-0.2552763,0.040148822,0.15285247,-0.45637694,-0.46541577,-0.08716714,-0.83179231,-0.85621827,-0.61273226,-0.036056239,-0.11553081,0.087826483,-0.42005675,-0.61087552,-0.60983252
12,Standing,0.32211717,0.045556086,-0.055787006,-0.9700218,-0.78670481,-0.93918928,-0.99902502,-0.98347279,-0.99345032,0.93376966,-0.30968994,-0.015000717,-0.95274134,-0.84906636,-0.91583021,0.82210364,-0.8343798,-0.9988431,0.073902901,0.044842781,-0.017572837,-0.97401307,-0.92599784,-0.97664385,-0.99948762,-0.9965704,-0.9993855,0.2230545,-0.18059101,0.029554177,-0.6011142,-0.88034634,-0.87122567,-0.8868246,-0.99072946,-0.99062435,-0.31329521,0.0055674898,-0.028001771,-0.92971823,-0.97736231,-0.95555455
1,Standing,0.2852744,-0.0045132061,-0.1137861,-0.99416918,-0.95691531,-0.97684809,-0.99994649,-0.99919517,-0.99939366,0.92797881,-0.33822701,0.011640008,-0.99448606,-0.98078642,-0.98466971,0.8070524,-0.8022494,-0.99991843,0.070102368,-0.016084715,-0.017993883,-0.99224365,-0.96572021,-0.98338767,-0.99991706,-0.99908496,-0.99961799,-0.029180775,-0.10761505,0.13545851,-0.96460676,-0.97774985,-0.93680633,-0.99936838,-0.99950958,-0.99697717,-0.080727415,-0.040704261,-0.038392225,-0.98858331,-0.98428431,-0.96446838
21,Sitting,0.27930372,-0.015093166,-0.11368238,-0.99565662,-0.98265128,-0.98357209,-0.99997179,-0.99986869,-0.99960882,0.97466275,-0.043872185,-0.060550049,-0.99819565,-0.99602859,-0.99541088,0.92933766,-0.99871656,-0.99134023,0.073973761,0.012058003,0.0014443946,-0.9895461,-0.98478324,-0.99375933,-0.99987436,-0.99973845,-0.99988852,-0.026812163,-0.071415886,0.08057159,-0.99377002,-0.98598235,-0.98731848,-0.9999715,-0.99986612,-0.99986103,-0.097419716,-0.039898815,-0.057572709,-0.98861503,-0.99167172,-0.9932455
26,Walking,0.22373009,-0.048262962,-0.10578119,-0.4615824,-0.094674094,-0.28782143,-0.85315372,-0.83937389,-0.76969934,0.96915266,-0.14241195,0.091728641,-0.97878247,-0.96302656,-0.97301935,0.91471631,-0.97008418,-0.98530426,-0.053673841,0.25249396,-0.14949053,-0.39968482,-0.088811527,-0.3544833,-0.8172243,-0.57991028,-0.78516608,0.053904082,-0.10125239,0.054070059,-0.4370833,-0.59824664,-0.38308281,-0.85102334,-0.91968467,-0.82266693,0.093516286,-0.21324253,-0.07974665,-0.26613345,-0.57745807,-0.52845859
30,Walking,0.20786336,-0.01980966,-0.051941723,-0.27811672,-0.13608483,-0.082024793,-0.73716454,-0.85515655,-0.61656586,0.96209659,-0.13148423,0.031622945,-0.98427648,-0.97996857,-0.92726684,0.8960386,-0.97516289,-0.99842698,0.17014213,-0.051104946,0.1466455,-0.31727381,-0.21188928,-0.44871302,-0.76427959,-0.68482595,-0.84211122,-0.013569143,-0.0042410823,0.045254611,-0.26273274,0.073990904,-0.089128399,-0.75204358,-0.43071661,-0.61543531,0.098737038,-0.32545472,-0.14611232,-0.28734829,-0.40865767,-0.40839319
2,Standing,0.28837469,-0.0085476599,-0.10705876,-0.99334035,-0.9619744,-0.98449309,-0.99992621,-0.99944663,-0.9996753,0.88727114,-0.41949043,0.062138516,-0.99569824,-0.98992735,-0.99078944,0.70368726,-0.68915088,-0.99367984,0.079692861,0.021893719,0.019722732,-0.99297171,-0.98450842,-0.99185676,-0.99992743,-0.99973126,-0.99984632,-0.02724897,-0.070042463,0.072089463,-0.99325049,-0.99242499,-0.98659587,-0.99996788,-0.99994924,-0.99978393,-0.098589224,-0.041452921,-0.048265495,-0.99406273,-0.9946282,-0.99371752
14,Sitting,0.27548608,-0.012499713,-0.10945284,-0.99588703,-0.98259301,-0.98513843,-0.99997347,-0.99983686,-0.99969358,0.96063505,0.069279862,0.10162123,-0.99900912,-0.99129965,-0.99534599,0.89217187,-0.98527376,-0.98177356,0.077402846,0.010331786,-0.0021920204,-0.99225018,-0.98998585,-0.98457779,-0.99991725,-0.99985368,-0.99965476,-0.025382134,-0.064423169,0.086346234,-0.99410009,-0.99057282,-0.98085921,-0.999971,-0.9999153,-0.99975287,-0.098122183,-0.037235429,-0.053653196,-0.99550525,-0.99534336,-0.99173781
18,Sitting,0.28321526,-0.01789723,-0.11480737,-0.99679519,-0.99419726,-0.98804929,-0.99997519,-0.9999703,-0.99970954,0.91420757,0.17132014,0.22088914,-0.99317941,-0.99867681,-0.98268848,0.77174463,-0.93079984,-0.90834019,0.077937907,0.0081903419,0.018401012,-0.99602966,-0.98970476,-0.99476866,-0.99996504,-0.99984812,-0.99990864,-0.028172674,-0.0731027,0.088262412,-0.9965336,-0.99406665,-0.99760082,-0.99998886,-0.99996726,-0.99998611,-0.10017963,-0.037615603,-0.053529713,-0.99608768,-0.99781617,-0.99531682
21,Standing,0.29495385,-0.0079178123,-0.083112196,-0.97228825,-0.90691067,-0.88860445,-0.99943837,-0.9978457,-0.99206657,0.87459764,-0.37015378,-0.19294038,-0.97875537,-0.99114225,-0.90570599,0.67214796,-0.76086686,-0.92162928,0.0548501,0.017911902,-0.051504596,-0.96360415,-0.94631886,-0.97403606,-0.9990932,-0.99805472,-0.99928043,-0.057777566,-0.086097658,0.11010619,-0.90653862,-0.94589601,-0.90867171,-0.99529255,-0.99840133,-0.99558166,-0.11447142,-0.054918108,-0.022250791,-0.96055169,-0.97156387,-0.96403343
22,Standing,0.2793297,-0.0085629295,-0.1015372,-0.98594685,-0.89776061,-0.94189192,-0.99984098,-0.99749231,-0.99762871,0.95039754,-0.25308518,-0.022465325,-0.99683334,-0.98284955,-0.97490992,0.86527668,-0.89343849,-0.99841206,0.084311825,0.0063974301,0.0033969609,-0.97319679,-0.92877854,-0.98149681,-0.99946046,-0.99680064,-0.99955769,-0.035546717,-0.067232496,0.095608204,-0.87899228,-0.95247064,-0.93099315,-0.99310568,-0.99876106,-0.99749887,-0.17213433,-0.03997391,-0.049744657,-0.92911369,-0.98827309,-0.97245784
20,Sitting,0.27754209,-0.029861682,-0.097546267,-0.99222613,-0.96931494,-0.96634904,-0.99993687,-0.99941182,-0.9988554,0.97588368,-0.062319335,-0.045391286,-0.99849926,-0.97753954,-0.9760497,0.93258951,-0.99619018,-0.99482814,0.077643141,0.0003258167,-0.0013144336,-0.992848,-0.98477847,-0.9893616,-0.99992575,-0.99973799,-0.99978692,-0.025837007,-0.072583032,0.099436987,-0.9826652,-0.96396436,-0.96579786,-0.99983148,-0.99926986,-0.99925602,-0.097639488,-0.040097732,-0.069290854,-0.98668121,-0.98312809,-0.98209757
22,Laying,0.053458646,-0.054478346,-0.070219199,-0.90534374,-0.79135797,-0.92403029,-0.98502983,-0.98843195,-0.99425829,-0.49346857,0.57580179,0.84283948,-0.78857626,-0.82052286,-0.90763652,-0.9976619,-0.31738611,0.3866179,0.056503424,-0.058782637,-0.0055855102,-0.97604351,-0.96019892,-0.96803941,-0.99955055,-0.99881648,-0.99902414,-0.11101545,-0.21530349,0.52020935,-0.9525832,-0.95570909,-0.81217519,-0.99444354,-0.99550742,-0.91042732,-0.10836281,-0.00076018618,-0.19619292,-0.97073883,-0.97599205,-0.97646465
12,UpStairs,0.32508562,-0.083458284,-0.069685597,-0.22671401,-0.0010294283,-0.4428407,-0.69930763,-0.79902478,-0.85508641,0.93786413,-0.28474934,-0.0088150101,-0.9366259,-0.90787696,-0.84234672,0.83279282,-0.86222753,-0.99848253,-0.20361012,0.10087888,0.17287677,-0.31754067,-0.07662135,-0.73448657,-0.76423604,-0.56887263,-0.96130544,-0.21761429,0.052810284,0.050099044,-0.51123341,-0.43446118,-0.43641754,-0.86765744,-0.838912,-0.85163016,0.14641312,0.092166881,-0.2219129,-0.46091784,-0.7408147,-0.61772844
18,Sitting,0.28004467,-0.016795693,-0.11546866,-0.99810434,-0.99347678,-0.98658594,-0.99998935,-0.99996667,-0.99965877,0.91328605,0.17158262,0.22843634,-0.9975586,-0.99900116,-0.98755802,0.76939244,-0.93060796,-0.90180792,0.075410636,0.0011824451,-0.0030992661,-0.99499385,-0.98881221,-0.99477117,-0.99995336,-0.99982974,-0.9999092,-0.02681101,-0.0744548,0.081999315,-0.99393793,-0.99042502,-0.99723615,-0.99997273,-0.99993044,-0.99997793,-0.099696425,-0.041376916,-0.053079093,-0.99451555,-0.99583167,-0.99495468
4,Sitting,0.27872577,-0.028978167,-0.11540244,-0.99246229,-0.92777302,-0.95862366,-0.99993943,-0.99848049,-0.99858791,0.9617716,0.028309763,0.13102005,-0.99801133,-0.98556317,-0.98840759,0.89516978,-0.99583534,-0.96889574,0.086773765,-0.0024117745,-0.061443612,-0.98463527,-0.94285366,-0.9874294,-0.99977757,-0.9978307,-0.9997312,-0.031241262,-0.11563947,0.12742287,-0.98886483,-0.94702692,-0.95000396,-0.99991651,-0.99819414,-0.99799605,-0.10215295,-0.058098399,-0.057516676,-0.98404263,-0.98916363,-0.98260893
2,Standing,0.28732862,-0.030313825,-0.16753742,-0.99202894,-0.97321502,-0.97159625,-0.99991533,-0.99944822,-0.99407121,0.89290785,-0.34863129,0.19662293,-0.97995806,-0.98290358,-0.89063527,0.7178359,-0.7891944,-0.92731779,0.065552306,0.0090483283,0.024394001,-0.99408748,-0.98435134,-0.98768798,-0.99994191,-0.99972768,-0.99974236,-0.031579083,-0.13008757,0.15526297,-0.97116084,-0.9761051,-0.97535232,-0.99956259,-0.99912415,-0.99778636,-0.10368531,-0.031388065,-0.071393145,-0.98930501,-0.99270224,-0.99254507
30,DownStairs,0.31668108,-0.020640475,-0.13259461,0.24568797,0.2610902,-0.1346178,-0.2238714,-0.69359853,-0.66181393,0.94766329,-0.085312613,0.070965053,-0.94753187,-0.95219005,-0.96611149,0.85825024,-0.99112215,-0.99150457,0.16336705,-0.06326035,-0.10950825,-0.016800071,0.24141552,-0.24278991,-0.51412986,-0.22489967,-0.70635227,-0.32959159,-0.08793723,0.16658356,-0.36273286,-0.14090881,-0.097529642,-0.75624171,-0.6358106,-0.62061631,-0.16461055,-0.0095518285,0.035583642,-0.48733341,-0.50618982,-0.3236281
9,Sitting,0.22108157,-0.087332585,0.044139264,-0.8101825,-0.30587092,-0.032818804,-0.98064627,-0.89710161,-0.54604694,0.93738089,-0.14798117,0.16248127,-0.82770215,-0.66991358,-0.38741319,0.83269613,-0.95992852,-0.93470517,0.11246559,0.12617,-0.18831636,-0.91449414,-0.91076418,-0.91036073,-0.99578733,-0.99515493,-0.99466774,-0.020424405,-0.11307046,0.069067827,-0.919706,-0.61646923,-0.6289139,-0.99690081,-0.92661602,-0.93525376,-0.10209874,0.025886476,0.0024884483,-0.92494427,-0.95303189,-0.9216377
18,Laying,0.27926897,-0.017755696,-0.11106201,-0.98682291,-0.98467286,-0.99107155,-0.99985667,-0.99989584,-0.9998321,-0.25205263,0.52330195,0.85833562,-0.99387822,-0.99411225,-0.99838277,-0.9544711,-0.43458606,0.43802772,0.072506645,0.011011001,-0.00072294927,-0.98359009,-0.98488742,-0.99065113,-0.99975432,-0.99974103,-0.99981869,-0.028933796,-0.063416589,0.079804267,-0.99232633,-0.98164861,-0.99162553,-0.9999593,-0.99976712,-0.99991682,-0.097691231,-0.044709931,-0.050476817,-0.99447539,-0.9842025,-0.99285281
29,Laying,0.27576476,-0.01646354,-0.10456947,-0.99448579,-0.99379617,-0.99347517,-0.99996092,-0.99996806,-0.99987385,-0.33580871,0.84174081,0.54027102,-0.99730918,-0.99653093,-0.996384,-0.98228361,0.42618127,-0.43467436,0.076647098,0.011637926,0.0020132991,-0.99181027,-0.99324359,-0.99129175,-0.99991077,-0.99991219,-0.99983385,-0.022592174,-0.062978036,0.049347826,-0.99799179,-0.99557775,-0.99379197,-0.99997866,-0.9999569,-0.99942897,-0.098946211,-0.040567625,-0.05047401,-0.99820156,-0.99631986,-0.99568669
6,Sitting,0.27053774,-0.030180068,-0.14348204,-0.97981457,-0.91073974,-0.90262802,-0.9997008,-0.99783956,-0.99265228,0.9630522,-0.08629249,-0.14979409,-0.99392968,-0.942505,-0.93436524,0.8985519,-0.99079559,-0.95203836,0.080895427,0.042316887,-0.0037791726,-0.9677458,-0.95003541,-0.95683122,-0.99926379,-0.99827848,-0.99844362,-0.029783903,-0.11121852,0.099878107,-0.96292189,-0.9310816,-0.94798711,-0.99930862,-0.99725931,-0.99847405,-0.085038933,-0.022724793,-0.055147084,-0.94274676,-0.96945039,-0.96957049
6,Standing,0.27412305,-0.023316365,-0.1064734,-0.99396962,-0.96179473,-0.97462839,-0.99995398,-0.99950753,-0.99935387,0.91982071,-0.26740551,-0.2115694,-0.99587701,-0.98799602,-0.98998272,0.78609291,-0.88006886,-0.90670428,0.072045364,0.004615668,0.0036766156,-0.98696712,-0.98162994,-0.98678373,-0.99982667,-0.99965545,-0.99971848,-0.021916374,-0.072353071,0.088111008,-0.97575254,-0.9677136,-0.96892674,-0.99966978,-0.99940499,-0.99942761,-0.10712726,-0.050105748,-0.051805775,-0.97508267,-0.97968656,-0.98848717
11,UpStairs,0.2424333,-0.034204105,-0.068284335,-0.2257205,-0.058784406,-0.22232937,-0.69874574,-0.82789129,-0.724086,0.90433254,-0.335591,0.10063456,-0.96513853,-0.96677662,-0.91198481,0.74669329,-0.80544108,-0.98180107,-0.063379801,0.10396033,0.063777193,-0.47554985,-0.36959608,-0.81986378,-0.86002732,-0.79710597,-0.9813462,-0.40622137,0.28651304,0.02103785,-0.57170639,-0.33128494,-0.73430112,-0.82416813,-0.75658534,-0.96490817,-0.29646482,0.061470045,-0.094447883,-0.61418413,-0.82078356,-0.79140935
28,Laying,0.28677689,-0.014992921,-0.11312592,-0.95130343,-0.96274156,-0.97409373,-0.99859506,-0.99958519,-0.99930491,-0.43489393,0.50391623,0.88278983,-0.97564817,-0.99029113,-0.98910029,-0.99851849,-0.47434944,0.52169576,0.070794743,0.012503867,0.0064799438,-0.98634162,-0.99127454,-0.98967451,-0.99981409,-0.99987808,-0.99979471,-0.027559622,-0.072001367,0.086664401,-0.97747365,-0.9531246,-0.98549581,-0.99973059,-0.99880076,-0.99984353,-0.10543854,-0.029799597,-0.06023688,-0.99197824,-0.99072456,-0.99284662
12,Standing,0.27650506,-0.023945661,-0.10202508,-0.99614521,-0.96062405,-0.98583043,-0.99997626,-0.99947108,-0.99965613,0.96253211,-0.2185875,0.0064898777,-0.99837563,-0.99251637,-0.99196459,0.89717696,-0.92243883,-0.9999964,0.076755542,0.01322688,0.0041188277,-0.994926,-0.98332987,-0.98974388,-0.99995256,-0.99970146,-0.99979648,-0.033183873,-0.07021575,0.0838453,-0.98195817,-0.99309085,-0.98545335,-0.99980159,-0.99995594,-0.99984045,-0.10562617,-0.037737519,-0.045965879,-0.99054532,-0.99648701,-0.99098571
